SchoolName,Pincode,District
KIDS' GARDEN ENGLISH SCHOOL,783348,Dhubri
"GANDHIJI JATIYA BIDYALAYA, GUTIPARA",783349,Dhubri
J.A. ADARSHA JATIYA VIDYALAYA,783348,Dhubri
SPM ACADEMY,783348,Dhubri
SISHU KALYAN JATIYA VIDYALAYA,783371,Dhubri
GYANPITH JATIYA VIDYALAYA,783371,Dhubri
GYANPITH ACADEMY,783371,Dhubri
RAIJHORA HIGHER SECONDARY SCHOOL(2),783371,Dhubri
SHONAHAT JATIYA BIDYALAYA,783348,Dhubri
GYAN PITH JATIYA VIDHYALAYA,783348,Dhubri
SANKARDEV SISHU NIKETAN,783348,Dhubri
JNAN PITH JATIYA VIDYALAYA,783348,Dhubri
GYANJYOTI JATIYA VIDYALAYA,783348,Dhubri
LIFE SHINE ACADEMY,783348,Dhubri
DHIRGHAT JATIYA VIDYALAYA,783348,Dhubri
TILAPARA JATIO BIDYALAYA,783348,Dhubri
CRESCENT ACADEMY,783348,Dhubri
NAYAN JYOTI JATIYA VIDYALAYA,783376,Dhubri
JNANJYOTI JATIYA VIDYALAYA,783371,Dhubri
CHAPOR ACADEMY PVT,783371,Dhubri
SANKARDEV SISHU VIDYA NIKETAN,783371,Dhubri
JNANDEEP ACADEMY,783371,Dhubri
PRESIDENCY ACADEMY SR. SECONDARY SCHOOL,783371,Dhubri
HARENDRA SINGHA SANSKRIT VIDYAPITH,783380,Dhubri
