SchoolName,Pincode,District
MUSAFIR ROY SHARMA VLP SCHOOL,788737,Karimganj
DI BABA VLP SCHOOL,788737,Karimganj
LALCHERRA VLP SCHOOL,788156,Karimganj
6 NO LALCHERRA VLP,788737,Karimganj
SAMINA BEGUM LP SCHOOL,788737,Karimganj
RATABARI ADARSHA VIDYAPITH,788735,Karimganj
SHARMAPHA TRIBEL LP SCHOOL,788737,Karimganj
DHOLIBIL VLP SCHOOL,788737,Karimganj
SUNAPUR ADARSHA VIDYANIKETAN,788737,Karimganj
PIAJGUTI LP SCHOOL,788734,Karimganj
RABINDRANATH VIDYANIKETAN,788736,Karimganj
SARASWATI VIDYA MANDIR,788166,Karimganj
PANBARI LP SCHOOL,788737,Karimganj
ABUL KALAM AZAD VLP,788725,Karimganj
SARADA VIDYA MANDIR,788736,Karimganj
MOON LIGHT ACADEMY,788720,Karimganj
PUBLIC ACADEMY,788720,Karimganj
ISMAILI BADSHAHI VLP SCHOOL,788734,Karimganj
SHA JALAL PUBLIC ACADEMY,788734,Karimganj
UTTAR AWALALA LPSCHOOL,788735,Karimganj
MATANGINI VLP,788734,Karimganj
LANGARSHA BANGLA ACADEMY,788733,Karimganj
NIJAMIA URDU ACADEMY ENGLISH MEDIUM SCHOOL,788735,Karimganj
MAIN UDDIN MAKTAB MADRASSA,788734,Karimganj
GOJADHARPUR EX MILITARY VLP,788736,Karimganj
RADHARANI HOLY POINT SCHOOL,788736,Karimganj
GOKUL SINHA SANSKRIT TOL,788736,Karimganj
AL NUMAN BANGLA ACADEMY,788735,Karimganj
GOPINATHPUR TRIBEL ME SCHOOL,788737,Karimganj
GUAURA TRIBEL ME SCHOOL,788737,Karimganj
RUSANABAD PRE-SENIOR MADRASSA,788734,Karimganj
BOHAR VLP SCHOOL,788720,Karimganj
BAKARSHAL ADARSHA VIDYALAYA,788713,Karimganj
PRERONA VIDYAPITH,788712,Karimganj
INDU BHUSAN MEMORIAL ENGLISH SCHOOL,788712,Karimganj
BALARK BANGLA ACADEMY,788722,Karimganj
SARASWATI VIDYANIKETAN,788722,Karimganj
PRERONA SHIKSHA NIKETAN,788722,Karimganj
KAWDIGIRPAR LP SCHOOL,788722,Karimganj
HAZI ABDUL MATIN CHOUDHURY LP SCHOOL,788722,Karimganj
NATIONAL ACADEMY,788722,Karimganj
NIBARAN BIHARI DEY LP SCHOOL,788166,Karimganj
SCAW EDUCATIONAL INSTITUTE,788720,Karimganj
FATHEPUR AHMEDNAGAR MES,788720,Karimganj
HAJI ABDUL HAQUE MEMORIAL LP SCHOOL,788720,Karimganj
