SchoolName,Pincode,District
GYAN JYOTI JATIYA VIDALAYA BONGHUGI,781321,Barpeta
"DREAMLAND ACADEMY, KHATARTARY",781321,Barpeta
SEEDS ACADEMY,781321,Barpeta
"NATIONAL EDUCATIONAL INSTITUTION, SHAWRACHARA",781321,Barpeta
GLOBAL MADRASSATUL IQRA,781319,Barpeta
"JATIYA VIDYALAYA, LACHANGA",781319,Barpeta
"BEKI VALLEY JATIYA VIDYALAYA, LACHANGA",781319,Barpeta
"MADRASSA TAHFIJUL ULOOM, LACHANGA",781319,Barpeta
SHISHU KALYAN ACADEMY,781319,Barpeta
LUCENT ACADEMY,781319,Barpeta
"BRAHMAPUTRA VIDYA NIKETON, BARTARY",781321,Barpeta
"RAIYAN ACADEMY, BARTARY",781319,Barpeta
"BLC JATIYA VIDYALAYA, CHENIMARI",781319,Barpeta
"DR APJ ABDUL KALAM ACADEMY, CHENIMARI",781319,Barpeta
"MAKH DOLPHIN JATIYA BIDHALAYA, APRUPI",781321,Barpeta
"DEEPJYOTI JATIYA VIDYALAYA, CHIKNI",781321,Barpeta
"NAMONI ASOM JATIYA VIDYALAYA, KALGACHIA",781319,Barpeta
"KALGACHIA ADARSA JATIYA BIDYALAYA, KALGACHIA",781319,Barpeta
DAKSHIN KALGACHIA MOKTAB MADRASSA SHIKSHA SAMITY,781319,Barpeta
"EDEN ACADEMY, KALGACHIA",781319,Barpeta
"ROYAL GLOBAL ENGLISH SCHOOL, KALGACHIA",781319,Barpeta
"RADIANCE ACADEMY, KALGACHIA",781319,Barpeta
"WISDOM ACADEMY, KALGACHIA",781319,Barpeta
DOLPHIN SMART ENGLISH SCHOOL,781319,Barpeta
ASSAM TECHNO SCHOOL,781319,Barpeta
"BEKI VALLY ACADEMY, BALAVITA",781313,Barpeta
NAVAJAGARAN HIGH SCHOOL,781313,Barpeta
"DR APJ ABDUL KALAM ACADEMY, BALABHITHA",781313,Barpeta
"VIKASH JATIYA VIDYALAYA, BARBHITHA",781321,Barpeta
GYANJYOTI ACADEMY GHUGUBARI,781321,Barpeta
PARAMOUNT ACADEMY,781321,Barpeta
HIMALAYA ACADEMY,781315,Barpeta
"BKT JATIYA VIDYALAYA, KHUDRAKUCHI",781319,Barpeta
BRIGHT ENGLISH ACADEMY,781319,Barpeta
"JNANODAY JATIYA VIDYALAY, SHAHPUR",781317,Barpeta
SAGACITY ACADEMY,781317,Barpeta
JNYAN BIKASH VIDYA BHAWAN,781317,Barpeta
SU-JAMIA ISLAMIA SIDDIYA MADRASSA,781319,Barpeta
"TND GYANJYOTI ACADEMY, SHORIATPUR",781319,Barpeta
"BBT BLOSSOM ACADEMY, DIGZANI",781319,Barpeta
GUNIALGURI JATIYA VIDYALAYA,781317,Barpeta
"AABHA JATIYA VIDYALAYA, GUNIALGURI",781319,Barpeta
"ADARSHA JATIYA VIDYALAYA, GUNIALGURI",781319,Barpeta
"KH MAJIBAR RAHMAN MEMORIAL ACADEMY, BALAIPATHER",781319,Barpeta
BALAIPATHER ADARSHA JATIYA VIDYALAYA,781319,Barpeta
"SONALI JATIYA VIDYALAYA, BARBHITHA",781321,Barpeta
SACISR ACADEMY,781313,Barpeta
"BHALUKI SALMARA ANCHALIK JATIYA VIDYALAYA, BHALUKI",781313,Barpeta
SUNFLOWER HIGH SCHOOL,781317,Barpeta
SHANKARDEV SHISHU NIKETAN,781317,Barpeta
"BARNAGAR JATIYA VIDYALAYA, SORBHOG",781317,Barpeta
GHANASHYAM TALUKDAR GLOBAL SCHOOL,781317,Barpeta
R.C.E.S. MODEL SCHOOL,781319,Barpeta
KHARICHALA ANCHALIK JATIYA VIDHALAYA,781319,Barpeta
"SMART ACADEMY, NICHUKA",781315,Barpeta
"ASADIA GIRLS MADRASSA, HALDHIA PATHER",781319,Barpeta
BUDS ACADEMY,781317,Barpeta
DEKARBARI JATYA VIDYALAYA,781317,Barpeta
ARYABHATTA JATIYA VIDYALAY,781317,Barpeta
TAPESWARA ANCHALIK JATIYA VIDYALAYA,781319,Barpeta
"SKYLINE ACADEMY, KALGACHIA",781319,Barpeta
LYCEUM ACDEMY,781319,Barpeta
"HERITAGE ACADEMY, KALGACHIA",781319,Barpeta
"KALGACHIA PUBLIC SCHOOL,KALGACHIA",781319,Barpeta
SARUHARID ANCHALIK MODERN ACADEMY,781319,Barpeta
