SchoolName,Pincode,District
ROWMARI ISLAMIC ACADEMY,782002,Nagaon
GREEN VALLY PUBLIC SCHOOL,782142,Nagaon
SANKARDEB BIDYANIKETAN,782142,Nagaon
PAKHIMORIA JATIYA VIDYALAYA,782101,Nagaon
GYANPITH JATIYA BIDYALAYA,782001,Nagaon
NATIONAL ACADEMY,782002,Nagaon
BIDYAMANDIR JATIYA BIDYALAYA,782002,Nagaon
SANDIPANI VIDYA MANDIR,782002,Nagaon
KALONG VALLEY HIGH SCHOOL,782002,Nagaon
ARYA JATIYA VIDYALAYA,782142,Nagaon
"SANKAR DEV BIDYA NIKETIN, SENCHOWA",782002,Nagaon
GVP ADARSHA PRATHAMIK VIDYALAYA,782003,Nagaon
GHIPCO ADARSHA PRATHAMIK VIDYALAYA,782003,Nagaon
"SANKARDEV SISHU NIKETAN,P. CHARIALI",782003,Nagaon
SRI MANTA SANKAR BIDYA NIKETON,782144,Nagaon
SANKAR DEV SHISHU NIKETON,782101,Nagaon
KACHAMARI JUNIOR COLLEGE,782002,Nagaon
AMBAGAN JATIYA VIDYALAYA,782120,Nagaon
PRANABANANDA VIDYA MANDIR,782120,Nagaon
NETAJEE HIGH SCHOOL,782120,Nagaon
JANASEVA BAHUMUKHI JATIYA VIDYALAYA,782120,Nagaon
TARABARI JATIYA VIDYALAYA,782125,Nagaon
GYAN KAMAL JATIYA BIDYALAYA,782125,Nagaon
PREMIER ACADEMY,782125,Nagaon
PRAGYA ACADEMY,782125,Nagaon
ROWMARI ADARSHA ACADEMY,782125,Nagaon
ANANDA MARGA PRIMARY SCHOOL,782128,Nagaon
SANKARDEV VIDYA NIKETON GORAJAN,782124,Nagaon
ROWMARI BORPETA R. H. HIGH SCHOOL,782125,Nagaon
AGM SR SECONDARY SCHOOL,782003,Nagaon
HAJI ABDUS SAMAD MEMORIAL JUNIOR COLLEGE,782125,Nagaon
NAVODAYA BIDYAPITH,782125,Nagaon
R.K. JATIYA BIDYALAY (KANCHANPUR),782125,Nagaon
KATHPARA GIRLS HIGH MADRASSA,782120,Nagaon
KATHPARA ADARSHA GYAN BIKASH JATIYA VIDYALAYA,782120,Nagaon
LARIRMUKH JATIYA VIDYALAYA,782140,Nagaon
GLOBAL ENGLISH ACADEMY,782120,Nagaon
DEEPJYOTI VIDYAPITH,782140,Nagaon
MODERN ADARSHA VIDYAPITH,782140,Nagaon
KAOIMARI JATIYA BIDYANIKETON,782140,Nagaon
MAGURMARI ADARSHA JATIYA VIDYALAYA,782140,Nagaon
GYAN BIKASH BIDYAPITH,782125,Nagaon
NEW VISION ENGLISH ACADEMY,782125,Nagaon
MAULANA ABUL KALAM AZAD ACADEMY,782125,Nagaon
AL-EKHLAS ACADEMY,782125,Nagaon
NAVAJAGARAN VIDYAPITH,782125,Nagaon
SINGIMARI JATIYA VIDYALAYA,782125,Nagaon
ABDUR RAHMAN MEMORIAL SINGIMARI ENGLISH ACADEMY,782125,Nagaon
IDEAL ENGLISH ACADEMY,782120,Nagaon
AMBAGAN KANISTHA MAHAVIDYALAYA,782120,Nagaon
MARKAZ ACADEMY HATIPUKHURI (P),782125,Nagaon
UTTAR KHATOWAL JATIYA VIDYALAYA,782128,Nagaon
NAVA RASHMI ACADEMY,782128,Nagaon
GOOD SHEPHERD'S ENG. MEDIUM HS,782132,Nagaon
BOROMA JATIYA VIDALAYA,782140,Nagaon
BHOGAMUR JATIYA VIDYA NIKETON,782140,Nagaon
S.I GERUATI IQRA JATIYA BIDYALAYA,782140,Nagaon
GERUATI JATIYA VIDYALAYA,782140,Nagaon
ADARSHA VIJDYAPITH,782002,Nagaon
BELOGURI BODO HIGH SCHOOL,782125,Nagaon
MRITUNJOY VEDA VIDYAPITH,782141,Nagaon
IQURA JATIYA BIDYALAYA,782125,Nagaon
RUPAHI ADARSHA BIDYAPITH,782125,Nagaon
Lt. TIKHAR DADHARA LP SCHOOL,782002,Nagaon
SREEMANTA SANKARDEV VIDYALAYA PS,782141,Nagaon
JEWMARI HS,782125,Nagaon
JEWMARI GYANJYOTI BIDYAPITH,782125,Nagaon
KANUAMARI JATIYA VIDYA NIKETAN,782140,Nagaon
KOLONGPAR SISU JATIYA BIDYALAY,782141,Nagaon
SUFI SULTAN AHMED ACADEMY,782140,Nagaon
MOWAMARI JATIO VIDYALAYA,782140,Nagaon
JATIYA VIDYAPITH MOWAMARI,782140,Nagaon
SIBASTHAN JATIYA BIDYALAYA,782140,Nagaon
NAVARUP ACADEMY,782125,Nagaon
SANKARDEV SISU NIKETAN,782125,Nagaon
GURUKUL ACADEMY,782125,Nagaon
AMBITION ACADEMY,782125,Nagaon
GEORGIAN ENGLISH HIGH SCHOOL,782140,Nagaon
LORD'S HOLY CHILD ENGLISH SCHOOL,782140,Nagaon
JOHN'S MEMORIAL SCHOOL,782140,Nagaon
GHEC NON RESIDENTIAL PRIMARY SCHOOL,782125,Nagaon
A.M.M. GYANJYOTI ACADEMY,782125,Nagaon
VIDYANIKETAN PURANIGUDAM,782141,Nagaon
SHANKAR DEV SISHU NIKETAN,782140,Nagaon
DR SRK SECONDARY SCHOOL,782001,Nagaon
MADHAB DEV VIDYA NIKETAN,782001,Nagaon
ST. ANTONY'S ENGLISH SCHOOL,782002,Nagaon
GOLDEN ORIOLE PUBLIC SCHOOL,782002,Nagaon
GEETANJALI JR. COLLEGE,782002,Nagaon
KIDDI'S LAND ENGLISH MEDIUM HIGH SCHOOL,782002,Nagaon
"SANKARDEV SHISHU NIKETAN,AMOLAPATTY",782001,Nagaon
PREMIER JUNIOR COLLEGE,782002,Nagaon
NAVAROOP JATIYA BIDYAPITH,782003,Nagaon
NAGAON BALYA BHAWAN,782001,Nagaon
MADHAV DEV JR COLLEGE,782001,Nagaon
ALPHA BETA COLLEGE(JR. COLLEGE),782003,Nagaon
CONCEPT JUNIOR COLLEHE,782003,Nagaon
HOLY ANGELS ENGLISH SCHOOL,782001,Nagaon
SCHOLARS ACADEMY JUNIOR COLLEGE,782001,Nagaon
NAGAON MISSION HIGH SCHOOL,782001,Nagaon
LOYOLA E.M.H. SCHOOL,782001,Nagaon
BISHWAJYOTI BIDYAMONDIR,782001,Nagaon
SWAMI VIVEKANANDA JUNIOR COLLEGE,782001,Nagaon
C.V. RAMAN JUNIOR COLLEGE & SCHOOL,782001,Nagaon
KISHALOY ENGLISH MEDIUM SCHOOL,782001,Nagaon
DRONACHARYA JUNIOR COLLEGE & DRONACHARYA SCONDARY SCHOOL,782001,Nagaon
UTTARAN ACADEMY JR. COLLEGE & HIGH SCHOOL,782001,Nagaon
NAGAON VIDYAMANDIR,782002,Nagaon
MODEL ENGLISH SCHOOL,782002,Nagaon
NAGAON ENGLISH ACADEMY,782002,Nagaon
ROUSHAN VIDYA NIKETON,782002,Nagaon
ST. BONIFACE HIGH SCHOOL,782002,Nagaon
ISLAMPATTY JATIYA VIDYALAYA,782002,Nagaon
"JATIYA VIDYALAYA,NAGAON",782003,Nagaon
LACHIT BARPHOOKAN COMMERCE ACADEMY,782001,Nagaon
PIONEER ARTS COLLEGE,782001,Nagaon
CHANDRAKANTA KALITA MEMORIAL PUBLIC SENIOR SECONDARY SCHOOL,782123,Nagaon
CHRIST JYOTI SCHOOL,782123,Nagaon
SANKARDEV VIDYA NIKETAN,782123,Nagaon
DHING K.B.H.S SCHOOL,782123,Nagaon
RENAISSANCE SECONDARY AND SENIOR SECODARY SCHOOL,782001,Nagaon
MATRIX JR. COLLEGE,782001,Nagaon
RAMANUJAN SENIOR SECONDARY SCHOOL,782001,Nagaon
KALONG-KAPILI VIDYAPITH SENIOR SEC SCHOOL,782001,Nagaon
BHARATI VIDYAPITH,782002,Nagaon
NETAJI ME BIDYAPITH,782002,Nagaon
ST. PAUL SCHOOL,782136,Nagaon
HARLUNGLANGSO PRESBYTERIAN SCHOOL,782139,Nagaon
DONGPUNJURI ME SCHOOL,782139,Nagaon
SRIMANTA SHANKAR DEV VIDYA NIKWTAN(GELAPUKHURI),784112,Nagaon
HOLY AIM ENGLISH ACADEMY,782450,Nagaon
RISHABH ACADEMY,782450,Nagaon
SWAMI VEVIKANANDA ENGLISH SCHOOL,782450,Nagaon
EDENBARI CHRISTIAN ENG. HIGH SCHOOL,782450,Nagaon
KIDS CARE ENGLISH ACADEMY,782450,Nagaon
MORNING STAR ENGLISH ACADEMY,782450,Nagaon
VOTHATLANGSO JATIYA VIDYALAYA,782450,Nagaon
"DON BOSCO SCHOOL,BAITHALANGSO",782450,Nagaon
