SchoolName,Pincode,District
BHADOI MODEL ENGLISH SCHOOL(V),786191,Dibrugarh
ASSAM PUBLIC SCHOOL,786602,Dibrugarh
DELHI PUBLIC SCHOOL,786602,Dibrugarh
ST XAVIERS SCHOOL DULIAJAN,786602,Dibrugarh
"SPRING DALES SCHOOL, DULIAJAN",786692,Dibrugarh
SANKARDEV JATIYA VIDYALAYA,786602,Dibrugarh
D.D.C. MEMORIAL SCHOOL,786602,Dibrugarh
ROSE BUD HIGH SCHOOL,786602,Dibrugarh
HOLY CHILD SCHOOL,786101,Dibrugarh
TINGRAI JATIYA VIDYALAYA,786602,Dibrugarh
NAVODAYA ADARSHA VIDYALAYA,786602,Dibrugarh
GREEN BUD PROGRESSIVE HS SCHOOL,786191,Dibrugarh
MIRI PATHAR JANAJATI LPS,785671,Dibrugarh
SEPON JATIYA VIDYAPITH,785673,Dibrugarh
