SchoolName,Pincode,District
PIONEER SISHU ADARSHA VIDYALAYA,783131,South Salmara Mancachar
DHENARKUTI GOOD LIFE SCHOOL,783127,South Salmara Mancachar
NABO JAGARAN JATIYA BIDYALYA,783217,South Salmara Mancachar
F. ZAMAL ADORSHO VIDYALAYA,783128,South Salmara Mancachar
JONAKI JATIYA VIDYALAYA HAZIRHAT,783128,South Salmara Mancachar
"S.R.Z. JATIYA VDYALAYA, HAZIRHAT",783128,South Salmara Mancachar
"FOUR STAR JATIYA VIDYALAYA,HAZIRHAT",783128,South Salmara Mancachar
SHONALI JATIYA VIDYALYA CHOTO BOZRA,783128,South Salmara Mancachar
"R.N ISLAM JATIYA VIDYALAYA,CHOTO BOZRA",783128,South Salmara Mancachar
JEEVAN JYOTI JATIO VIDYALAYA,783128,South Salmara Mancachar
"BRIGHT ACADEMY, KHOPATIA",783128,South Salmara Mancachar
"NAVAJYOTI ISLAMIAH JATIYA VIDYALAYA, KHOPATIA",783128,South Salmara Mancachar
PAIKAR KANDI ADORSHA JATIYA VIDYALAYA,783128,South Salmara Mancachar
SEVEN STAR JATIYA VIDYALAYA KHOPATIA,783128,South Salmara Mancachar
"SISHU KALYAN JATIYA VIDYALYA, PAIKARKANDI",783128,South Salmara Mancachar
"ARUNODOY JATIYA VIDYALAYA, PATAKATA",783127,South Salmara Mancachar
PATAKATA NAVA JYOTI ADORSHA BIDYALAYA,783127,South Salmara Mancachar
NEXUS JATIYA VIDHYALAYA,783127,South Salmara Mancachar
SOUTH SALMARA ENGLISH SCHOOL,783127,South Salmara Mancachar
"SOUTH SALMARA JUNIOR COLLEGE,TUMNI",783112,South Salmara Mancachar
RUPALI SIKSHA NIKETON PVT.,783127,South Salmara Mancachar
SOUTH SALMARA JATIYA VIDYALAYA,783127,South Salmara Mancachar
SOUTH SALMARA ADARSHA JATIYA VIDYALYA,783127,South Salmara Mancachar
AZAN PEER ACADEMY TUMNI,783127,South Salmara Mancachar
SONALI ADARSHYA BIDYALAYA PVT.,783127,South Salmara Mancachar
A.R MOLLAH MEMORIAL JATIYA BIDYALAYA,783127,South Salmara Mancachar
SEKANDAR ALI MEMORIAL ACADEMY,783127,South Salmara Mancachar
RAINBOW JATIYA VIDYALAYA,783127,South Salmara Mancachar
"BANAPHOOL JATIYA BIDYALYA, AMBARI",783127,South Salmara Mancachar
RIVER VALLY ACADEMY SATDUBI,783127,South Salmara Mancachar
CHOWDHURY ACADEMY,783127,South Salmara Mancachar
RAMDHANU JATIYA VIDYALYA,783127,South Salmara Mancachar
