"SchoolName","Address","Pincode","ContactEmail","ContactPhone","Website","GMapLink","PlaceID"
"Mount Litera Zee School - Goa","9VWH+3F2 Village behind BITS Pilani, Campus, Zuarinagar, Sancoale, Chicalim, Goa 403726, India","403726","NA","091680 74499","http://mlzsgoa.edu.in/","https://maps.google.com/?cid=17712424679133064734","ChIJQ5563De4vzsRHq6WtmYsz_U"
"Bhartiya Vidya Bhavan","Upasanagar, Zuarinagar, Mormugao, Sancoale, Goa 403710, India","403710","NA","NA","NA","https://maps.google.com/?cid=4185805941499245580","ChIJizSz9323vzsRDDTIkVP4Fjo"
"Edify World School Goa","Mangor Hill, Mangor, Vasco Da Gama, Goa 403802, India","403802","NA","0832 253 2000","http://www.edifyschoolgoa.com/","https://maps.google.com/?cid=15884698930852287053","ChIJs61Uh7_HvzsRTVJ6UYTJcdw"
"Yuwak Sangh High School","CQ4V+7C9, Bogda, Headland Sada, Vasco Da Gama, Goa 403804, India","403804","NA","NA","NA","https://maps.google.com/?cid=10521811318580358994","ChIJVVVVFVTGvzsRUq-qtaX7BJI"
"Murgaon High School","murgaon high school, Bogda, Headland Sada, Vasco Da Gama, Goa 403804, India","403804","NA","NA","NA","https://maps.google.com/?cid=3569416892444277364","ChIJHXXFRlPGvzsRdHpricAdiTE"
"Deepvihar Primary School","CQ5R+QJV, Headland Sada, Vasco Da Gama, Goa 403804, India","403804","NA","0832 252 0344","http://deepviharschool.com/","https://maps.google.com/?cid=15375030073516783749","ChIJC2FYoVXGvzsRhXjqNmQUX9U"
"GREEN LAWNS INSTITUTE","9RRF+9WM, New Vaddem, Vasco Da Gama, Goa 403802, India","403802","NA","NA","NA","https://maps.google.com/?cid=11872073028797451222","ChIJzUJOUJfHvzsR1sv3zIQTwqQ"
"Airway Public School","Jai Kisan Road, Vidya Nagar, Vidhyanagar Colony, Sancoale, Chicalim, Goa 403726, India","403726","NA","086686 52614","http://www.airwaypublicschool.com/","https://maps.google.com/?cid=18196576565237091","ChIJ7x04Bxa4vzsRY5VMorClQAA"
"Shantadurga primary school","HWRW+HGV Shantadurga Highschool, Borden, Dicholi, Goa 403504, India","403504","NA","NA","NA","https://maps.google.com/?cid=10523854567403947451","ChIJ7Y-8c5aXvzsRuwX8pfg9DJI"
"Vidya Mandir Primary School","9RVM+H3G, Airport Rd, Adarsh Nagar, Chicalim, Vasco Da Gama, Goa 403711, India","403711","NA","0832 254 0838","NA","https://maps.google.com/?cid=17126644173575616125","ChIJ9_s3oY3HvzsRffZ8kCIQru0"
"Navy Children School","9RRP+8HJ, Airport Rd, Dabolim, Chicalim, Goa 403801, India","403801","NA","099230 64003","https://ncsgoa.nesnavy.in/","https://maps.google.com/?cid=3097289633478120347","ChIJPxYEfvDHvzsRm5P28YLI-yo"
"Mother of Mercy English High School","9RWH+CX2, Vaddem Merces Rd, opp. coast guard, Vaddem, Adarsh Nagar, Vasco Da Gama, Goa 403802, India","403802","NA","NA","NA","https://maps.google.com/?cid=12314878454066697184","ChIJjQS6D5LHvzsR4NPB-rQ856o"
"St.Andrew's ICSE School","St.Andrew s Church Campus, Vaddem, Vasco Da Gama, Goa 403802, India","403802","NA","0832 250 1050","NA","https://maps.google.com/?cid=9795797766393117119","ChIJe-QbZr3HvzsRvzltDSuq8Yc"
"GESF's DEVAPPA DESAI HIGH SCHOOL","Cotta, 5223+2RJ, Fatarpa, Tiloi, Goa 403703, India","403703","NA","NA","NA","https://maps.google.com/?cid=2529629790784396795","ChIJ50oMm_9NvjsR-x3zZOQMGyM"
"Cambridge School","H No 368, Rahim Manzil, Kakoda-Curchorem, Kakoda, Vodlemol Cacora, Kudchaden, Goa 403706, India","403706","NA","0832 265 2348","NA","https://maps.google.com/?cid=8917103856845537328","ChIJAQAAQGKsvzsRMECLhLbqv3s"
"Perpetual Succour Convent High School","7X49+PC2, Margao - Quepem Rd, Navelim, Goa 403707, India","403707","NA","0832 295 7506","https://perpetualschoolnavelim.edu.in/","https://maps.google.com/?cid=9713341223639203919","ChIJp6hDwemzvzsRT0AsIWG4zIY"
"Shree Katyayani Baneshwar Vidyalaya","X2XW+FM2, MDR48, Ponsulem, Canacona, Goa 403702, India","403702","NA","NA","NA","https://maps.google.com/?cid=10379969762016113348","ChIJM9SJWMdavjsRxDJEzIAPDZA"
"St Francis Xavier High School","232J+JVX Forest Chk, Post, Bhatpal, Mallikarjun, Goa 403702, India","403702","NA","NA","NA","https://maps.google.com/?cid=12625164200840813518","ChIJH4m0V2ZbvjsRzlsYHvOXNa8"
"Our New English School, Betul","4XP4+83G, Kital, Canaguinim, Goa 403703, India","403703","NA","NA","NA","https://maps.google.com/?cid=6081134520955469924","ChIJBb0P-GhMvjsRZIDqqKCHZFQ"
