"SchoolName","Address","Pincode","ContactEmail","ContactPhone","Website","GMapLink","PlaceID"
"Gyan Jyoti Higher Secondary School","Aynakhal, Paschim Kitterbond Pt II, Assam 788168, India","788168","NA","NA","NA","https://maps.google.com/?cid=327728421041273493","ChIJo3vNqUwjTjcRlfr2NkNTjAQ"
"Sun Shine English School.","JH62+V7H, Lala Rd, Monacherra, Paschim Kitterbond Pt I, Assam 788168, India","788168","NA","NA","NA","https://maps.google.com/?cid=518315824568228668","ChIJ0QZcZxAkTjcRPFvaDH9tMQc"
"Spring Valley Central School","Off, Lala Rd, Nischintapur Pt I, Lakshinagar Pt I, Assam 788164, India","788164","NA","092071 77922","http://www.svcshailakandi.ac.in/","https://maps.google.com/?cid=10040207138416828787","ChIJKQM06CIkTjcRcyGtdDL7VYs"
"Paradise English High School","JJ5P+F2W, Rajyeswarpur Pt VII, Assam 788160, India","788160","NA","NA","NA","https://maps.google.com/?cid=2651822039038772125","ChIJq8woNkM7TjcRnUN1NBgqzSQ"
"Universal Talent High School , Kalacherra","JJ4Q+WXQ, Samarikona-Gaglacherra-Bilaipur-Phaisen Rd, Rajyeswarpur Pt VII, Assam 788160, India","788160","NA","098542 76102","NA","https://maps.google.com/?cid=765816250957918716","ChIJxw2Ywmc7TjcR_HGRodK5oAo"
"Amaranth Residential School","JJ5Q+FHG, Kalacherra Road, Rajyeswarpur Pt VII, Assam 788160, India","788160","NA","03844 241 722","NA","https://maps.google.com/?cid=4094183187394510671","ChIJ-XLAGmg7TjcRT78Gwup10Tg"
"Lala Central School","HH4V+PP5, Koiya Road, Dhanipur, Assam 788163, India","788163","NA","NA","NA","https://maps.google.com/?cid=13259273498180605905","ChIJPYeDXBkjTjcR0VfO9v5mArg"
"A.B.C Talent Academy","154, GH7R+PM5, National Highway, Mahamadpur Pt II, Assam 788163, India","788163","NA","NA","https://schools.org.in/hailakandi/18230313718/abc-talent-academy.html","https://maps.google.com/?cid=15586702977131402672","ChIJ3588zgIjTjcRsNVwm8YXT9g"
"Royal Public School","GHFV+WHG, Joykrishnapur, Assam 788163, India","788163","NA","NA","NA","https://maps.google.com/?cid=5688968038123864923","ChIJY1kiWZMiTjcRW4PsCkpG804"
"Ideal central school","Hailakandi, Bhabanipur, Purbo Kitterbond Pt II, Assam 788164, India","788164","NA","NA","NA","https://maps.google.com/?cid=728253219975538702","ChIJHdHs2YMjTjcRDigt83FGGwo"
"Rastriya Shishu Bigyan Academy, Borbond","JHCG+23P, Borbond Pt I, Rajyeswarpur Pt I, Assam 788168, India","788168","NA","NA","NA","https://maps.google.com/?cid=3403700701793794535","ChIJN2pfZwAlTjcR57kqNMFfPC8"
"Shotoddiya Adarsha Vidyapith","koyah t.e, Serispore, Niamatpur, Assam 788164, India","788164","NA","NA","NA","https://maps.google.com/?cid=7088097157897426409","ChIJr4mweYwjTjcR6ZXujc_6XWI"
"MODEL HS SCHOOL BOWERGHAT","Bowerghat part, JHP2+Q5Q, 2, Nischintapur Pt II, Bowarghat Pt II, Assam 788164, India","788164","NA","NA","NA","https://maps.google.com/?cid=13557168206296497357","ChIJ18yAMEIlTjcRzbyFmKe8JLw"
"Morning Glory Senior Secondary School","HJ76+6C2, Lala Pt I, Lala, Assam 788163, India","788163","NA","03844 244 591","NA","https://maps.google.com/?cid=4102929371370522873","ChIJN0I1TzAjTjcR-YgOZ4aI8Dg"
"M.A Junior College, Lala","HJ54+M6W, College Road, Lala, Assam 788163, India","788163","NA","NA","http://www.majc.rdfedu.in/","https://maps.google.com/?cid=17974638373427721968","ChIJMRVu8iQjTjcR8LZD7l2-cvk"
"Sacred Heart Sr. Sec. School","HJ53+JWX, College Road, Lala, Assam 788163, India","788163","NA","NA","NA","https://maps.google.com/?cid=13815177348215068421","ChIJBZ_XkSQjTjcRBddhLZpeub8"
"PRANABANANDA VIDYA MANDIR, KATLICHERRA","FH84+QWG, Katlicherra, Assam 788161, India","788161","NA","NA","NA","https://maps.google.com/?cid=10954057054089006045","ChIJ1242BtoZTjcR3UtWhtqgBJg"
"Mount Peak English School Lala","HJ66+7XG, Lala, Assam 788163, India","788163","NA","NA","NA","https://maps.google.com/?cid=17650698970248228983","ChIJf4WNzYIjTjcRd7D_LjLh8_Q"
