"SchoolName","Address","Pincode","ContactEmail","ContactPhone","Website","GMapLink","PlaceID"
"Jeevan jyoti jatiya vidyalaya,new bongaigaon","BHAWLAGURI, south, Dhaligaon Urban, New Bongaigaon Rly. Colony, Assam 783381, India","783381","NA","NA","https://jeevanjyotiv.info/","https://maps.google.com/?cid=2177360281310922148","ChIJDwiTd2z_WDcRpAWVw6OJNx4"
"Sankar madhab academy junior college","FH86+MJP, SH 2, Mayapuri, Bongaigaon, Bongaigaon Deuripara, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=579846938910151584","ChIJgwsFFwT_WDcRoFPWAbgHDAg"
"Birjhora Jatiya Vidyalaya","FH76+HHJ, Borpara, Mayapuri, Bongaigaon, Bongaigaon Deuripara, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=10612389868708330587","ChIJTZj9K1H_WDcRW3xQ1lvIRpM"
"Ratnapith Jatiya vidyalaya","CHC& FRU Hospital Abhayapuri, SDO Office Rd, Abhayapuri, Assam 783384, India","783384","NA","070352 69138","NA","https://maps.google.com/?cid=17828681052737739130","ChIJPVSHP5D_WDcRepkrAvUybPc"
"Jyanoday Jatiya Vidyalaya","north, DC Residence St, North Bongaigaon, New Colony, Mahabirstan, Bongaigaon, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=11247153067439328746","ChIJAYzuy-3-WDcR6o0q9x_qFZw"
"Nankar Gaon High School","9F7C+F97, Nankargaon, Assam 783384, India","783384","NA","085003 72428","NA","https://maps.google.com/?cid=11970795883187494382","ChIJKwP28QxXWDcR7l0ZiG7PIKY"
"Nankar Gaon High School","9F7C+F97, Nankargaon, Assam 783384, India","783384","NA","085003 72428","NA","https://maps.google.com/?cid=11970795883187494382","ChIJKwP28QxXWDcR7l0ZiG7PIKY"
"Bongaigaon Junior College","Chapaguri Rd, North Bongaigaon, Amguri, Bongaigaon, Assam 783380, India","783380","NA","094353 12610","NA","https://maps.google.com/?cid=2169019711127973639","ChIJcVYf7iT_WDcRB2-acO_nGR4"
"Sun Flower English Medium School","Word No-13, Jyoti Nagar, North Bongaigaon, Gurunanak Nagar, Bongaigaon, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=5658254288617175394","ChIJ-236VpP-WDcRYnnb-Usohk4"
"Jyanoday Jatiya Vidyalaya","north, DC Residence St, North Bongaigaon, New Colony, Mahabirstan, Bongaigaon, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=11247153067439328746","ChIJAYzuy-3-WDcR6o0q9x_qFZw"
"JNANDEEP JATIYA VIDYALAYA","Sidalsati Near MPHC, near NH117, Bongaigaon, Kaimari Lohra Para, Assam 783383, India","783383","NA","098544 21858","NA","https://maps.google.com/?cid=10912791911348674174","ChIJo2rNN9UBWTcRfp6xx2wGcpc"
"Manah Jatiya Vidyalaya,Lengtisinga","8PF5+49G Bhadaipara Lengtisinga, Abhayapuri, Behulapara, Assam 783384, India","783384","NA","094352 10669","NA","https://maps.google.com/?cid=6166533390790569755","ChIJ5RS6KdOuWTcRGy-ofXLtk1U"
"Jeevan jyoti jatiya vidyalaya,new bongaigaon","BHAWLAGURI, south, Dhaligaon Urban, New Bongaigaon Rly. Colony, Assam 783381, India","783381","NA","NA","https://jeevanjyotiv.info/","https://maps.google.com/?cid=2177360281310922148","ChIJDwiTd2z_WDcRpAWVw6OJNx4"
"Alphonsa School, Bakhalgaon","9JMC+29V, Uttar Salmara Pt II, Assam 783383, India","783383","NA","NA","NA","https://maps.google.com/?cid=12315899537610875574","ChIJr4nTrUyrWTcRtqKxhGDd6qo"
"PKM EM School","FGXF+GHG, Dhaligaon Urban, Bongaigaon, Chungapota, Assam 783385, India","783385","NA","03664 241 144","https://www.pkmemschool.com/","https://maps.google.com/?cid=16808616560597420174","ChIJcVWZkkz5WDcRjkgovLQzROk"
"Chilaray Jatiya Vidyalaya, North salmara","9JCH+4F6, Uttar Salmara Pt II, Assam 783383, India","783383","NA","NA","NA","https://maps.google.com/?cid=11804183318237152119","ChIJTYRFOXmrWTcRdwMeyy_i0KM"
"Sri Sri Ravishankar Vidya Mandir(SSRVM), Bongaigaon, Assam","Patta No 1, Dag No 240, Vill-Amtola PO, North Salmara, Deohati Pt II, Assam 783383, India","783383","NA","086387 57743","NA","https://maps.google.com/?cid=5001067081326838487","ChIJizMNyUuqWTcR18JigANcZ0U"
"Abdul Korim Academy","8PV7+MF7, Bongaigaon, Parerchar Pt III, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=9595752902552866212","ChIJ-0cCJoypWTcRpE0WpWz2KoU"
"WISDOM ACADEMY","BAKHRAPARA PART ll, Mayapuri, Bongaigaon, Mechpara, Assam 783380, India","783380","NA","NA","https://wisdomacademybngn.in/","https://maps.google.com/?cid=1601880757319686667","ChIJsVGfzdP_WDcRC9qSyA8GOxY"
"Jyanoday Jatiya Vidyalaya","north, DC Residence St, North Bongaigaon, New Colony, Mahabirstan, Bongaigaon, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=11247153067439328746","ChIJAYzuy-3-WDcR6o0q9x_qFZw"
"SRIJANI SANSKRIT CHATUSPATHI , SRIJANGRAM","Chillapara Part -I (Majairmukh) PO-Srijangram , PS- Abhayapuri, 9PJ6+46H, Dist, Bongaigaon, Baregarh, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=134747983717976144","ChIJpQ4pOZepWTcRUMi1x5O43gE"
"Sankardev Shishu Niketan","8MP4+FJP, Sahitya Sabha Rd, Abhayapuri, Bhomapara, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=13501894612246992871","ChIJyYdAjpKrWTcR5xe-HZ1dYLs"
"Little Flower English Higher Secondary School, Abhayapuri","Abhayapuri, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=17870743919417590218","ChIJ-chrleqrWTcRyoHbVOmiAfg"
"Srimanta Sankardev Academy","8MP7+GG2, Abhayapuri, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=4585968471075170791","ChIJDxS4Ee6rWTcR56mT5QaipD8"
"The Rajbari School","8MP8+88W, Abhayapuri, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=2014856193017732912","ChIJfUsOhnqrWTcRMF9RSgg19hs"
"Sankardev Shishu Niketan","8MP4+FJP, Sahitya Sabha Rd, Abhayapuri, Bhomapara, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=13501894612246992871","ChIJyYdAjpKrWTcR5xe-HZ1dYLs"
"Montfort School Bongaigaon Assam","Village Batabari P.O, Abhayapuri, Assam 783384, India","783384","NA","069019 06099","http://www.montfortabhayapuri.org/","https://maps.google.com/?cid=4958329957579438279","ChIJYw68bnasWTcRxzizeNOGz0Q"
"Abacus Smart Kids Academy, ""Best Abacus class in Bongaigaon""","opposite Nayara Petrol Pump, Borpara, Mayapuri, Bongaigaon, Bongaigaon Deuripara, Assam 783380, India","783380","NA","094851 91450","NA","https://maps.google.com/?cid=13997148900831271515","ChIJTxC1RL7_WDcRWxpM5sPcP8I"
"Lower Assam Public school","8M87+R4V, Batabari, Abhayapuri, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=14432702896544929458","ChIJqRA4VEetWTcRstZPEdFCS8g"
"WISDOM ACADEMY","BAKHRAPARA PART ll, Mayapuri, Bongaigaon, Mechpara, Assam 783380, India","783380","NA","NA","https://wisdomacademybngn.in/","https://maps.google.com/?cid=1601880757319686667","ChIJsVGfzdP_WDcRC9qSyA8GOxY"
"FACULTY HS & MP HIGH SCHOOL, ABHAYAPURI","8MHC+8X4, Roumari, Abhayapuri, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=15788430192447486472","ChIJBbbbWvmrWTcRCHri_ZvFG9s"
"Lakshminath Bezbarua Academy","8MHF+68F, Abhayapuri, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=7290237147938395740","ChIJY2FAuf6rWTcRXJY5iw8gLGU"
"Birjhora Jatiya Vidyalaya","FH76+HHJ, Borpara, Mayapuri, Bongaigaon, Bongaigaon Deuripara, Assam 783380, India","783380","NA","NA","NA","https://maps.google.com/?cid=10612389868708330587","ChIJTZj9K1H_WDcRW3xQ1lvIRpM"
"M.A.K Azad Academy (Tapattari)","8MFM+47P, Newpiradhara, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=10361723427632497166","ChIJu2A2R1mvWTcRDsLgBI88zI8"
"Jatiya Vidyalaya Abhayapuri","8MM8+9H9, Abhayapuri, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=7974091395910184455","ChIJJ9DdRfCrWTcRB665Q-CpqW4"
"Aryabhatta Academy, Abhayapuri","8MGW+Q4G, Nayapara, Abhayapuri, Piknapara, Assam 783384, India","783384","NA","NA","NA","https://maps.google.com/?cid=14298055202938523694","ChIJ_6e1rd2rWTcRLpAT5nPlbMY"
"ASIAN KIDS ENGLISH SCHOOL","MG Road, near APDCL, Abhayapuri, Assam 783384, India","783384","NA","094769 31322","NA","https://maps.google.com/?cid=15154438234373239551","ChIJP2mTFO6rWTcR_zJqUkhhT9I"
